new_id;id:ID;names;size;labels;rho
20301;myeloid_leukemia_cell_line;myeloid leukemia cell line;2;enzyme source;0.5
20302;pancreatic_acinar_cell;pancreatic acinar cell;1;enzyme source;0.5
20303;AQP11;AQP11;3;gene:protein;0.597028
20304;piriform_area;piriform area;1;enzyme source;0.5
20305;medial_habenular_nucleus;medial habenular nucleus;1;enzyme source;0.5
20306;peroxisome_proliferator_activated_receptor_signaling_pathway;peroxisome proliferator activated receptor signaling pathway;1;biological process;0.5
20307;CCL3L3;CCL3L3;1;gene;0.5
20308;TRAIL_death-inducing_signaling_complex_assembly;TRAIL death-inducing signaling complex assembly;1;biological process;0.5
20309;RNF216;RNF216;1;gene:protein;0.76078916
20310;IGKV1-5;IGKV1-5;7;gene:protein;0.75450075
20311;IGKJ5;IGKJ5;4;gene;0.5
20312;IGKJ2;IGKJ2;1;gene;0.5
20313;Bloch-Sulzberger_syndrome;Bloch-Sulzberger syndrome;1;disease;0.5
20314;IgD_B_cell_receptor_complex;IgD B cell receptor complex;2;cellular component;0.5
20315;Leber_congenital_amaurosis_1;Leber congenital amaurosis 1;1;disease;0.5
20316;intraocular_lymphoma;intraocular lymphoma;1;disease;0.5
20317;PCDHGA12;PCDHGA12;2;gene:protein;0.5
20318;ZAN;ZAN;1;gene:protein;0.5
20319;TACC1;TACC1;109;gene:protein;0.6339416466666666
20320;NCAPD3;NCAPD3;1;gene:protein;0.5380767
20321;MRGBP;MRGBP;1;gene:protein;0.5631119
20322;ovarian_carcinoma;ovarian carcinoma;5;disease;0.1374594865
20323;urethral_stricture;urethral stricture;1;disease;0.5
20324;oophoritis;oophoritis;2;disease;0.25
20325;CHRDL2;CHRDL2;86;gene:protein;0.5
20326;HCT-8_cell;HCT-8 cell;4;enzyme source;0.5
20327;endonuclease_complex;endonuclease complex;2;cellular component;0.5
20328;GJB3;GJB3;1;gene:protein;0.6182769
20329;OLA1;OLA1;2;gene:protein;0.5531314
20330;poly-pyrimidine_tract_binding;poly-pyrimidine tract binding;4;molecular function;0.25
20331;translation_preinitiation_complex;translation preinitiation complex;1;cellular component;0.33333334
20332;anaphase-promoting_complex-dependent_catabolic_process;anaphase-promoting complex-dependent catabolic process;1;biological process;0.5
20333;MYOM3;MYOM3;1;gene:protein;0.5
20334;Fc-gamma_receptor_signaling_pathway_involved_in_phagocytosis;Fc-gamma receptor signaling pathway involved in phagocytosis;2;biological process;0.5
20335;tracheitis;tracheitis;2;disease;0.5
20336;ABRAXAS1;ABRAXAS1;2;gene:protein;0.711265145
20337;BRCA1-BARD1_complex;BRCA1-BARD1 complex;2;cellular component;0.5
20338;chromatin_silencing_at_telomere;chromatin silencing at telomere;1;biological process;0.5
20339;6TG;6TG;5;other;0.5277778
20340;MEF_cell;MEF cell;19;enzyme source;0.5
20341;SPIDR;SPIDR;1;gene:protein;0.6159537
20342;SGTB;SGTB;2;gene:protein;0.5
20343;slow_muscle;slow muscle;3;enzyme source;0.5
20344;ZNF174;ZNF174;1;gene:protein;0.69020474
20345;Anetumab_ravtansine;Anetumab ravtansine;1;drug;0.69295573
20346;MIR361;MIR361;4;gene;0.5
20347;LAMB4;LAMB4;1;gene:protein;0.5
20348;1,1-Dimethylbiguanide;1,1-Dimethylbiguanide;1;other;0.54545456
20349;ovarian_mucinous_adenocarcinoma;ovarian mucinous adenocarcinoma;1;disease;0.5
20350;Mechlorethamine;Mechlorethamine;3;drug;0.5416667
20351;amelanotic_melanoma;amelanotic melanoma;3;disease;0.5
20352;neurofibrosarcoma;neurofibrosarcoma;5;disease;0.5
20353;SNORA65;SNORA65;3;gene;0.5
20354;SNORA21;SNORA21;2;gene;0.5
20355;SNORA11;SNORA11;1;gene;0.5
20356;DHRS3;DHRS3;10;gene:protein;0.525
20357;ACAD11;ACAD11;4;gene:protein;0.5
20358;MED26;MED26;3;gene:protein;0.6558124700000001
20359;LSM5;LSM5;3;gene:protein;0.5745908
20360;ligase_activity;ligase activity;3;molecular function;0.5
20361;SCC-4_cell;SCC-4 cell;1;enzyme source;0.5
20362;MIR3652;MIR3652;5;gene;0.5
20363;MIR3135B;MIR3135B;1;gene;0.5
20364;trehalose_transport;trehalose transport;2;biological process;0.33333334
20365;SLC2A13;SLC2A13;1;gene:protein;0.6113259
20366;monosaccharide_binding;monosaccharide binding;1;molecular function;0.1
20367;bromazepam;bromazepam;1;drug;0.5
20368;meiotic_spindle;meiotic spindle;3;cellular component;0.5
20369;EPHX4;EPHX4;2;gene:protein;0.5
20370;EVI5;EVI5;8;gene:protein;0.54752665
20371;cellular_protein_metabolic_process;cellular protein metabolic process;1;biological process;0.5
20372;CXXC4;CXXC4;3;gene:protein;0.66222394
20373;STMN2;STMN2;3;gene:protein;0.6027755666666667
20374;FKBP2;FKBP2;4;gene:protein;0.575845755
20375;Amonafide;Amonafide;3;drug;0.5
20376;internode_region_of_axon;internode region of axon;1;cellular component;0.5
20377;siphon;siphon;4;enzyme source;0.5
20378;Lentinan;Lentinan;21;drug;0.5
20379;glottis_carcinoma;glottis carcinoma;1;disease;0.33333334
20380;Phosphocreatine;Phosphocreatine;2;drug;0.5518681750000001
20381;aspiration_pneumonitis;aspiration pneumonitis;1;disease;0.5
20382;CFHR2;CFHR2;2;gene:protein;0.65792608
20383;acetate_metabolic_process;acetate metabolic process;1;biological process;0.5
20384;PDE4A;PDE4A;4;gene:protein;0.7245316
20385;PDE4C;PDE4C;2;gene:protein;0.7015745
20386;ASCL3;ASCL3;24;gene:protein;0.682344
20387;ASCL5;ASCL5;5;gene:protein;0.5503299
20388;ASCL4;ASCL4;2;gene:protein;0.57565505
20389;CAL-51_cell;CAL-51 cell;1;enzyme source;0.5
20390;Flemming_body;Flemming body;1;cellular component;0.5
20391;mucinous_adenocarcinoma_cell;mucinous adenocarcinoma cell;1;enzyme source;0.5
20392;escitalopram;escitalopram;3;drug;0.5
20393;SHG-44_cell;SHG-44 cell;1;enzyme source;0.5
20394;CNKSR2;CNKSR2;27;gene:protein;0.5837756000000001
20395;p53-dependent_G1/S_DNA_damage_checkpoint_pathway;p53-dependent G1/S DNA damage checkpoint pathway;1;pathway;0.5
20396;TRDV1;TRDV1;1;gene:protein;0.5815012
20397;estrogen_binding;estrogen binding;1;molecular function;0.5
20398;ACOT11;ACOT11;1;gene:protein;0.5
20399;ubiquinone_binding;ubiquinone binding;3;molecular function;0.5
20400;APIP;APIP;16;gene:protein;0.6162063499999999
20401;silk_gland;silk gland;2;enzyme source;0.25
20402;anterior_silk_gland;anterior silk gland;1;enzyme source;0.5
20403;rubeosis_iridis;rubeosis iridis;2;disease;0.5
20404;cycloplegia;cycloplegia;4;disease;0.5
20405;homocysteine_metabolic_pathway;homocysteine metabolic pathway;1;pathway;0.5
20406;BNIP2;BNIP2;5;gene:protein;0.707977925
20407;Hs-578T_cell;Hs-578T cell;3;enzyme source;0.5
20408;PDE1A;PDE1A;3;gene:protein;0.5
20409;EPB41;EPB41;1;gene:protein;0.6717658
20410;RAB28;RAB28;2;gene:protein;0.61581844
20411;HBEpC_cell;HBEpC cell;1;enzyme source;0.5
20412;PLCH2;PLCH2;1;gene:protein;0.5
20413;DNAJB4;DNAJB4;2;gene:protein;0.6386448849999999
20414;WDFY3;WDFY3;3;gene:protein;0.67459093
20415;SORCS3;SORCS3;2;gene:protein;0.52504018
20416;Sotos_syndrome;Sotos syndrome;6;disease;0.5185185333333333
20417;PHC3;PHC3;1;gene:protein;0.61793435
20418;IGHV3-6;IGHV3-6;40;gene;0.5
20419;IGHV3-33;IGHV3-33;13;gene:protein;0.5
20420;autosome;autosome;1;cellular component;0.5
20421;myotome;myotome;1;anatomical entity:enzyme source;0.5
20422;MIR627;MIR627;1;gene;0.5
20423;MIR129-1;MIR129-1;1;gene;0.5
20424;MIR297;MIR297;1;gene;0.5
20425;HNRNPUL1;HNRNPUL1;2;gene:protein;0.74019676
20426;FOXJ2;FOXJ2;1;gene:protein;0.7455745
20427;juvenile_myoclonic_epilepsy;juvenile myoclonic epilepsy;1;disease;0.2
20428;SMARCE1;SMARCE1;3;gene:protein;0.77752108
20429;ABCB11;ABCB11;10;gene:protein;0.5877121466666667
20430;SW-1116_cell;SW-1116 cell;2;enzyme source;0.5
20431;SS18L1;SS18L1;7;gene:protein;0.6013656266666667
20432;lymphoid_dendritic_cell;lymphoid dendritic cell;1;enzyme source;0.5
20433;immunodeficiency_with_hyper-IgM_type_2;immunodeficiency with hyper-IgM type 2;6;disease;0.5208333333333334
20434;Bifonazole;Bifonazole;3;drug;0.52481097
20435;POMT2;POMT2;1;gene:protein;0.589503
20436;muscularis_mucosa;muscularis mucosa;4;enzyme source;0.5
20437;circular_smooth_muscle;circular smooth muscle;1;enzyme source;0.5
20438;longitudinal_smooth_muscle;longitudinal smooth muscle;1;enzyme source;0.5
20439;GLT1D1;GLT1D1;1;gene:protein;0.5
20440;TRIOBP;TRIOBP;3;gene:protein;0.53854495
20441;Kindler_syndrome;Kindler syndrome;1;disease;0.5
20442;SWAP70;SWAP70;201;gene:protein;0.5926976
20443;Exemestane;Exemestane;8;drug;0.5
20444;COL4A2;COL4A2;3;gene:protein;0.575742465
20445;elephantiasis;elephantiasis;1;disease;0.5
20446;onchocerciasis;onchocerciasis;4;disease;0.5
20447;basophilic_leukemia_cell_line;basophilic leukemia cell line;1;enzyme source;0.33333334
20448;MIB2;MIB2;159;gene:protein;0.6478898825
20449;GSTM2;GSTM2;2;gene:protein;0.718028625
20450;CDC42EP1;CDC42EP1;4;gene:protein;0.6385466833333333
20451;MIR513C;MIR513C;2;gene;0.5
20452;neuronal_signal_transduction;neuronal signal transduction;1;biological process;0.5
20453;asymmetric_cell_division;asymmetric cell division;1;biological process;0.5
20454;causalgia;causalgia;1;disease;0.5
20455;SNRPA1;SNRPA1;1;gene:protein;0.7844358
20456;FBXO30;FBXO30;1;gene:protein;0.6553737
20457;HTR6;HTR6;3;gene:protein;0.6283275500000001
20458;SH3GLB2;SH3GLB2;1;gene:protein;0.6320739
20459;Idalopirdine;Idalopirdine;1;drug;0.5
20460;alpha-Tocopherol_acetate;alpha-Tocopherol acetate;3;drug;0.5
20461;MIR199A1;MIR199A1;6;gene;0.5
20462;MIR194-2;MIR194-2;1;gene;0.5
20463;MIR194-1;MIR194-1;1;gene;0.5
20464;MIR199A2;MIR199A2;12;gene;0.5
20465;alclometasone;alclometasone;2;drug;0.5
20466;MIR580;MIR580;1;gene;0.5
20467;TGFB3;TGFB3;1;gene:protein;0.5374757
20468;MIR4728;MIR4728;23;gene;0.5
20469;MAGEB1;MAGEB1;14;gene;0.5
20470;FMR1NB;FMR1NB;6;gene:protein;0.5
20471;mitral_valve_insufficiency;mitral valve insufficiency;2;disease;0.5
20472;Cariporide;Cariporide;13;drug;0.5
20473;kinetochore_microtubule;kinetochore microtubule;1;cellular component;0.5
20474;UBXN10;UBXN10;7;gene:protein;0.5
20475;ADAT2;ADAT2;2;gene:protein;0.52675724
20476;CECR2;CECR2;21;gene:protein;0.5
20477;PNT-1A_cell;PNT-1A cell;2;enzyme source;0.5
20478;all‐transretinoic acid;all‐transretinoic acid;1;other;0.5277778
20479;SKA1;SKA1;14;gene:protein;0.60362527
20480;SKA3;SKA3;1;gene:protein;0.7015505
20481;RRP15;RRP15;64;gene:protein;0.54545456
20482;RRP1;RRP1;1;gene:protein;0.55018675
20483;UNC5C;UNC5C;2;gene:protein;0.60796106
20484;UNC5A;UNC5A;2;gene:protein;0.56037694
20485;germ_layer;germ layer;1;enzyme source;0.10180725
20486;blastomere;blastomere;1;enzyme source;0.25
20487;Jeko-1_cell;Jeko-1 cell;1;enzyme source;0.5
20488;iliopsoas_muscle;iliopsoas muscle;1;enzyme source;0.5
20489;insulin_binding;insulin binding;8;molecular function;0.5
20490;dendritic_cell_sarcoma;dendritic cell sarcoma;1;disease;0.5
20491;retinal_binding;retinal binding;1;molecular function;0.33333334
20492;dysplastic_nevus_syndrome;dysplastic nevus syndrome;2;disease;0.5
20493;Mikulicz_disease;Mikulicz disease;4;disease;0.5
20494;Barrett_s_adenocarcinoma;Barrett s adenocarcinoma;1;disease;0.5
20495;Botulinum neurotoxin;Botulinum neurotoxin;3;other;0.5
20496;Phenylbutazone;Phenylbutazone;1;drug;0.5
20497;RAB12;RAB12;9;gene:protein;0.5
20498;penile_cancer;penile cancer;1;disease;0.16211846
20499;SMIM20;SMIM20;1;gene:protein;0.5463073
20500;Alcohol_dehydrogenase_1C;Alcohol dehydrogenase 1C;3;enzyme;0.5
20501;seed_coat;seed coat;5;enzyme source;0.458333335
20502;Roxarsone;Roxarsone;21;drug;0.5
20503;fin_regeneration;fin regeneration;25;biological process;0.5
20504;blastema;blastema;46;enzyme source;0.5
20505;FKBP7;FKBP7;1;gene:protein;0.56319577
20506;FKBP11;FKBP11;2;gene:protein;0.5231234499999999
20507;adrenal_gland_cancer;adrenal gland cancer;3;disease;0.5
20508;NCI-H295_cell;NCI-H295 cell;3;enzyme source;0.5
20509;mRNA_stabilization;mRNA stabilization;13;biological process;0.3333333399999999
20510;ATZ;ATZ;2;other;0.53333336
20511;SH3GL3;SH3GL3;35;gene:protein;0.6427863
20512;OC-316_cell;OC-316 cell;1;enzyme source;0.5
20513;APEH;APEH;53;gene:protein;0.606445195
20514;FBLN2;FBLN2;2;gene:protein;0.6388608849999999
20515;cholecystolithiasis;cholecystolithiasis;1;disease;0.5
20516;tongue_carcinoma;tongue carcinoma;3;disease;0.5
20517;IRX2;IRX2;5;gene:protein;0.54216355
20518;maturity-onset_diabetes_of_the_young;maturity-onset diabetes of the young;2;disease;0.5
20519;cingulate_gyrus;cingulate gyrus;4;enzyme source;0.5
20520;L-Carnitine;L-Carnitine;1;other;0.5
20521;4′,5,7-trihydroxyisoflavone;4′,5,7-trihydroxyisoflavone;1;other;0.54545456
20522;SPP2;SPP2;1;gene:protein;0.5304886
20523;3, 4-dihydroxyphenethylamine;3, 4-dihydroxyphenethylamine;1;other;0.55
20524;ZFAND2B;ZFAND2B;1;gene:protein;0.5718499
20525;thiopurine_S-methyltransferase_deficiency;thiopurine S-methyltransferase deficiency;1;disease;0.5
20526;SDK1;SDK1;110;gene:protein;0.574210675
20527;PRKAR2A;PRKAR2A;2;gene:protein;0.66090083
20528;apical_constriction;apical constriction;1;biological process;0.33333334
20529;cell_killing;cell killing;2;biological process;0.107575985
20530;mature_stage;mature stage;5;enzyme source;0.5
20531;MIR4534;MIR4534;94;gene;0.5
20532;oliva;oliva;1;enzyme source;0.5
20533;SNORD89;SNORD89;1;gene;0.5
20534;BAZ1A;BAZ1A;8;gene:protein;0.684104885
20535;ZNF827;ZNF827;2;gene:protein;0.63860244
20536;TAF4;TAF4;1;gene:protein;0.69290066
20537;cytoskeleton_organization;cytoskeleton organization;1;biological process;0.5
20538;P3H1;P3H1;1;gene:protein;0.55535394
20539;Toll-like_receptor_binding;Toll-like receptor binding;1;molecular function;0.5
20540;BAZ2B;BAZ2B;10;gene:protein;0.708954318
20541;vacuolar_membrane;vacuolar membrane;1;cellular component;0.11562207
20542;superficial_mycosis;superficial mycosis;1;disease;0.5
20543;ZCCHC7;ZCCHC7;2;gene:protein;0.6196189
20544;xanthine_oxidase_activity;xanthine oxidase activity;1;molecular function;0.5
20545;TSHR;TSHR;40;gene:protein;0.57977968
20546;thyroid_follicle;thyroid follicle;2;enzyme source;0.5
20547;SMTNL1;SMTNL1;1;gene:protein;0.65179753
20548;MAST3;MAST3;1;gene:protein;0.5
20549;West_Nile_fever;West Nile fever;1;disease;0.5
20550;DLG3;DLG3;27;gene:protein;0.683699965
20551;NCDN;NCDN;7;gene:protein;0.78437424
20552;Nebivolol;Nebivolol;7;drug;0.5
20553;Hydroxyfasudil;Hydroxyfasudil;2;drug;0.5
20554;EPB41L2;EPB41L2;1;gene:protein;0.6998571
20555;CYC1;CYC1;2;gene:protein;0.540920635
20556;CECR;CECR;1;gene;0.5
20557;teratocarcinoma_cell;teratocarcinoma cell;1;enzyme source;0.5
20558;RNU105C;RNU105C;6;gene;0.5
20559;Tiotropium;Tiotropium;2;drug;0.53155872
20560;MIR564;MIR564;15;gene;0.5
20561;GYS1;GYS1;1;gene:protein;0.64129734
20562;CTNNA3;CTNNA3;4;gene:protein;0.60407705
20563;terbutaline;terbutaline;2;drug;0.5
20564;Prader-Willi_syndrome;Prader-Willi syndrome;2;disease;0.5
20565;orofaciodigital_syndrome;orofaciodigital syndrome;2;disease;0.5
20566;NB-1_cell;NB-1 cell;1;enzyme source;0.5
20567;A-875_cell;A-875 cell;3;enzyme source;0.5
20568;PFN2;PFN2;1;gene:protein;0.54980713
20569;DCAF1;DCAF1;2;gene:protein;0.6773915500000001
20570;PanIN_cell;PanIN cell;1;enzyme source;0.5
20571;MPDZ;MPDZ;3;gene:protein;0.6390758999999999
20572;LINC00598;LINC00598;86;gene;0.5
20573;cavernous_sinus_thrombosis;cavernous sinus thrombosis;1;disease;0.5
20574;folic_acid_transport;folic acid transport;1;biological process;0.5
20575;RPIA;RPIA;2;gene:protein;0.66892457
20576;POLR3B;POLR3B;28;gene:protein;0.5251848
20577;COPG2IT1;COPG2IT1;1;gene;0.5
20578;MTRF1;MTRF1;9;gene:protein;0.5
20579;GI-ME-N_cell;GI-ME-N cell;2;enzyme source;0.5
20580;DLEU7;DLEU7;3;gene:protein;0.5
20581;NAA40;NAA40;1;gene:protein;0.6165252
20582;Ndc80_complex;Ndc80 complex;2;cellular component;0.5
20583;immunodeficiency_73a_with_defective_neutrophil_chemotaxis_and_leukocytosis;immunodeficiency 73a with defective neutrophil chemotaxis and leukocytosis;1;disease;0.5
20584;pro-B-lymphocyte_cell_line;pro-B-lymphocyte cell line;4;enzyme source;0.5
20585;32D_cell;32D cell;1;enzyme source;0.5
20586;RCH-ACV_cell;RCH-ACV cell;1;enzyme source;0.5
20587;endocardium;endocardium;1;enzyme source;0.5
20588;miRNA_transport;miRNA transport;10;biological process;0.5
20589;MIR588;MIR588;15;gene;0.5
20590;TLE5;TLE5;2;gene:protein;0.6161424
20591;cerebellum_development;cerebellum development;1;biological process;0.5
20592;CDON;CDON;1;gene:protein;0.596469
20593;FBXO39;FBXO39;1;gene:protein;0.5
20594;MIR1-2;MIR1-2;3;gene;0.5
20595;TALL-1_cell;TALL-1 cell;1;enzyme source;0.5
20596;YWHAE;YWHAE;6;gene:protein;0.6298615833333333
20597;ATPase_complex;ATPase complex;3;cellular component;0.5
20598;Firocoxib;Firocoxib;1;drug;0.5460898
20599;bleomycine;bleomycine;3;other;0.5
20600;Bivatuzumab;Bivatuzumab;2;drug;0.5369800499999999
20601;LZTFL1;LZTFL1;1;gene:protein;0.59324014
20602;SCARNA14;SCARNA14;1;gene;0.5
20603;THBS3;THBS3;3;gene:protein;0.600691165
20604;THBS4;THBS4;1;gene:protein;0.65444875
20605;Glutamic Acid;Glutamic Acid;2;other;0.38235295
20606;GSTM3;GSTM3;3;gene:protein;0.8017364
20607;Cloxacillin;Cloxacillin;2;drug;0.6382538
20608;TBC1D4;TBC1D4;153;gene:protein;0.6737570425000001
20609;Aldosterone;Aldosterone;1;drug;0.5
20610;RNA_polymerase_II_activity;RNA polymerase II activity;1;molecular function;0.5
20611;background_diabetic_retinopathy;background diabetic retinopathy;2;disease;0.5
20612;PLK3;PLK3;4;gene:protein;0.5934072633333333
20613;lymphangioleiomyomatosis_disease_specific_cell_type;lymphangioleiomyomatosis disease specific cell type;1;enzyme source;0.5
20614;ST3GAL3;ST3GAL3;1;gene:protein;0.64837813
20615;Levoleucovorin;Levoleucovorin;3;drug;0.5
20616;1, 1-dimethylbiguanide;1, 1-dimethylbiguanide;1;other;0.5555556
20617;CCN6;CCN6;2;gene:protein;0.63467535
20618;MIR593;MIR593;3;gene;0.5
20619;euthyroid_sick_syndrome;euthyroid sick syndrome;2;disease;0.5
20620;thyroid_hormone_binding;thyroid hormone binding;1;molecular function;0.5
20621;LTN1;LTN1;2;gene:protein;0.6486679
20622;ARHGEF16;ARHGEF16;4;gene:protein;0.6598388749999999
20623;sodium:proton_antiporter_activity;sodium:proton antiporter activity;2;molecular function;0.5
20624;uric_acid_nephrolithiasis;uric acid nephrolithiasis;1;disease;0.5
20625;L3MBTL4;L3MBTL4;54;gene:protein;0.5307983
20626;GALNT18;GALNT18;1;gene:protein;0.5
20627;thoracic_aortic_aneurysm;thoracic aortic aneurysm;1;disease;0.5
20628;SYT1;SYT1;7;gene:protein;0.5643107
20629;SMARCD1;SMARCD1;6;gene:protein;0.90552604
20630;SMARCD2;SMARCD2;4;gene:protein;0.86379206
20631;DPF1;DPF1;4;gene:protein;0.80252266
20632;INO80B;INO80B;4;gene:protein;0.69098632
20633;INO80D;INO80D;2;gene:protein;0.8121898
20634;PHF10;PHF10;1;gene:protein;0.65354437
20635;DPF2;DPF2;1;gene:protein;0.810446
20636;INO80C;INO80C;1;gene:protein;0.822435
20637;vascular_endothelial_growth_factor_binding;vascular endothelial growth factor binding;4;molecular function;0.5
20638;Venlafaxine;Venlafaxine;1;drug;0.5
20639;phagocyte;phagocyte;3;enzyme source;0.1248765286666666
20640;gastric_antral_vascular_ectasia;gastric antral vascular ectasia;1;disease;0.5
20641;GPS2;GPS2;5;gene:protein;0.66570245
20642;UBE2W;UBE2W;1;gene:protein;0.73652005
20643;MIR3923;MIR3923;1;gene;0.5
20644;RAMOS_(RA.1)_cell;RAMOS (RA.1) cell;7;enzyme source;0.5
20645;PIAS2;PIAS2;1;gene:protein;0.78282714
20646;glucagon;glucagon;2;drug;0.5
20647;Rivaroxaban;Rivaroxaban;27;drug;0.5
20648;FOXK2;FOXK2;13;gene:protein;0.679208875
20649;MIR520A;MIR520A;1;gene;0.5
20650;MIR181D;MIR181D;5;gene;0.5
20651;MIR1202;MIR1202;1;gene;0.5
20652;cervix_melanoma;cervix melanoma;1;disease;0.5
20653;homocysteine_metabolic_process;homocysteine metabolic process;2;biological process;0.5
20654;embryonic_stem_cell_line;embryonic stem cell line;13;enzyme source;0.5
20655;chemokinesis;chemokinesis;4;biological process;0.5
20656;glyceryl trinitrate;glyceryl trinitrate;4;other;0.5360042925
20657;BT-20_cell;BT-20 cell;1;enzyme source;0.5
20658;hyalurononglucosaminidase_activity;hyalurononglucosaminidase activity;4;molecular function;0.5
20659;SFMBT1;SFMBT1;1;gene:protein;0.5
20660;Coffin-Siris_syndrome_2;Coffin-Siris syndrome 2;1;disease;0.5
20661;Coffin-Siris_syndrome_4;Coffin-Siris syndrome 4;1;disease;0.5
20662;RABGGTA;RABGGTA;8;gene:protein;0.56899995
20663;FNTA;FNTA;6;gene:protein;0.56899995
20664;RABGGTB;RABGGTB;1;gene:protein;0.632783
20665;risedronic acid;risedronic acid;1;other;0.5
20666;mitochondrial_pyruvate_transmembrane_transport;mitochondrial pyruvate transmembrane transport;1;biological process;0.5
20667;UBE4B;UBE4B;16;gene:protein;0.5788380399999999
20668;PSMG2;PSMG2;26;gene:protein;0.58235248
20669;tirapazamine;tirapazamine;2;drug;0.5
20670;Fluoxetine;Fluoxetine;1;drug;0.5
20671;Oleandrin;Oleandrin;17;drug;0.5
20672;emtricitabin;emtricitabin;1;other;0.5
20673;DENND5B;DENND5B;1;gene:protein;0.52839357
20674;SK-N-FI_cell;SK-N-FI cell;1;enzyme source;0.5
20675;MIR181B2;MIR181B2;6;gene;0.5
20676;FXYD5;FXYD5;8;gene:protein;0.607070905
20677;cornu_ammonis;cornu ammonis;7;enzyme source;0.5
20678;Ehlers-Danlos_syndrome;Ehlers-Danlos syndrome;1;disease;0.5
20679;SLC2A2;SLC2A2;2;gene:protein;0.511707065
20680;Bumetanide;Bumetanide;8;drug;0.5
